Semester,WeekNum,Status
VIS3126-N,2,P
GAV3020-N,2,P
GAV3020-N,6,P
VIS3110-N,7,P
GAV3009-N,6,P
VIS3110-N,6,P
GAV3009-N,6,P
VIS3110-N,7,P
VIS3110-N,6,P
GAV3009-N,2,P
GAV3009-N,5,P
VIS3110-N,5,P
GAV3020-N,5,P
GAV3009-N,5,P
GAV3009-N,5,P
VIS3110-N,5,P
GAV3020-N,2,P
GAV3009-N,2,P
VIS3110-N,2,P
VIS3110-N,2,P
GAV3009-N,2,P
GAV3020-N,7,P
GAV3020-N,8,P
GAV3009-N,9,P
GAV3009-N,8,P
VIS3110-N,8,P
VIS3110-N,9,P
VIS3110-N,8,P
GAV3009-N,8,P
GAV3009-N,12,P
GAV3020-N,10,P
GAV3020-N,11,P
VIS3110-N,12,P
GAV3009-N,11,P
GAV3009-N,10,P
GAV3009-N,11,P
VIS3110-N,9,P
GAV3009-N,9,P
GAV3020-N,9,P
VIS3110-N,10,P
VIS3110-N,11,P
VIS3110-N,13,P
VIS3110-N,12,P
VIS3110-N,11,P
GAV3020-N,13,P
GAV3020-N,12,P
GAV3009-N,12,P
GAV3020-N,2,P
GAV3009-N,3,P
GAV3009-N,2,P
GAV3009-N,6,P
GAV3009-N,6,P
GAV3020-N,6,P
VIS3104-N,5,P
GAV3020-N,2,P
VIS3104-N,2,P
GAV3009-N,3,P
VIS3104-N,3,P
VIS3104-N,3,P
VIS3104-N,4,P
GAV3020-N,11,P
GAV3020-N,6,P
GAV3009-N,6,P
VIS3104-N,6,P
GAV3009-N,4,P
GAV3009-N,2,P
GAV3009-N,3,P
GAV3020-N,3,P
VIS3104-N,6,P
VIS3104-N,4,P
GAV3009-N,3,P
GAV3009-N,3,P
GAV3020-N,5,P
VIS3104-N,5,P
VIS3104-N,5,P
GAV3009-N,5,P
GAV3020-N,3,P
VIS3104-N,4,P
VIS3104-N,3,P
VIS3104-N,3,P
GAV3020-N,3,P
VIS3104-N,2,P
GAV3009-N,2,P
GAV3020-N,2,P
VIS3104-N,9,P
VIS3104-N,8,P
GAV3020-N,8,P
VIS3104-N,7,P
GAV3020-N,13,P
VIS3104-N,12,P
VIS3104-N,12,P
VIS3104-N,11,P
GAV3020-N,10,P
VIS3104-N,9,P
COM3041-N,5,P
COM3037-N,7,P
COM3037-N,4,P
COM3041-N,4,P
COM3037-N,3,P
COM3041-N,3,P
COM3037-N,9,P
COM3041-N,8,P
COM3037-N,10,P
COM3037-N,12,P
COM3041-N,10,P
COM3041-N,11,P
COM3041-N,9,P
COM3037-N,13,P
COM3041-N,13,P
COM3041-N,12,P
CAM4061-N,4,P
CAM4061-N,4,P
CAM4062-N,4,P
CAM4062-N,4,P
CAM4063-N,5,P
CAM4063-N,5,P
CAM4063-N,3,P
CAM4063-N,3,P
CAM4061-N,2,P
CAM4061-N,2,P
CAM4061-N,3,P
CAM4061-N,3,P
CAM4062-N,2,P
CAM4062-N,2,P
CAM4062-N,3,P
CAM4062-N,3,P
CAM4063-N,2,P
CAM4063-N,2,P
CAM4062-N,13,P
CAM4062-N,13,P
CAM4062-N,12,P
CAM4062-N,12,P
CAM4062-N,11,P
CAM4062-N,11,P
CAM4061-N,13,P
CAM4061-N,13,P
CAM4061-N,12,P
CAM4061-N,12,P
CAM4061-N,11,P
CAM4061-N,11,P
CAM4063-N,8,P
CAM4061-N,7,P
CAM4061-N,8,P
CAM4061-N,8,P
CAM4061-N,9,P
CAM4061-N,9,P
CAM4061-N,10,P
CAM4061-N,10,P
CAM4062-N,7,P
CAM4062-N,7,P
CAM4062-N,8,P
CAM4062-N,8,P
CAM4062-N,9,P
CAM4062-N,9,P
CAM4062-N,10,P
CAM4062-N,10,P
CAM4061-N,7,P
CIS2018-N,6,P
CIS2026-N,6,P
CIS2014-N,6,P
CIS2014-N,5,P
CIS2026-N,3,P
CIS2018-N,4,P
CIS2014-N,3,P
CIS2014-N,3,P
CIS2026-N,2,P
CIS2018-N,3,P
CIS2018-N,3,P
CIS2018-N,2,P
CIS2026-N,2,P
CIS2026-N,3,P
CIS2014-N,2,P
CIS2014-N,2,P
CIS2014-N,3,P
CIS2018-N,12,P
CIS2026-N,7,P
CIS2014-N,8,P
CIS2014-N,7,P
CIS2018-N,9,P
CIS2026-N,9,P
CIS2026-N,9,P
CIS2014-N,9,P
CIS2018-N,11,P
CIS2026-N,11,P
CIS2026-N,12,P
CIS2026-N,12,P
CIS2014-N,11,P
CIS2014-N,11,P
CIS2014-N,13,P
CIS2014-N,13,P
CAM4017-N,7,P
CAM4017-N,4,P
CAM4057-N,2,P
CAM4017-N,2,P
CAM4017-N,12,P
GAV4034-N,7,P
GAV4034-N,7,P
GAV4033-N,4,P
GAV4034-N,4,P
GAV4033-N,5,P
GAV4034-N,5,P
GAV4033-N,5,P
GAV4033-N,3,P
GAV4034-N,2,P
GAV4034-N,2,P
GAV4033-N,2,P
GAV4033-N,2,P
GAV4017-N,2,P
GAV4034-N,3,P
GAV4034-N,3,P
GAV4033-N,4,P
GAV4034-N,4,P
GAV4033-N,12,P
GAV4033-N,13,P
GAV4017-N,11,P
DES4032-N,11,P
DES4032-N,11,P
DES4032-N,12,P
DES4032-N,12,P
DES4032-N,13,P
DES4032-N,13,P
DES4032-N,3,P
DES4032-N,4,P
DES4032-N,6,P
DES4032-N,7,P
DES4032-N,8,P
DES4032-N,10,P
DES4032-N,2,P
DES4032-N,3,P
DES4032-N,4,P
DES4032-N,6,P
DES4032-N,7,P
DES4032-N,8,P
DES4032-N,10,P
DES4032-N,2,P
CIS1007-N,7,P
CIS1001-N,6,P
CIS1018-N,6,P
CIS1007-N,6,P
CIS1007-N,6,P
CIS1001-N,5,P
CIS1018-N,6,P
CIS1018-N,6,P
CIS1007-N,6,P
CIS1018-N,5,P
CIS1018-N,5,P
CIS1007-N,5,P
CIS1018-N,3,P
CIS1001-N,4,P
CIS1018-N,4,P
CIS1018-N,4,P
CIS1007-N,5,P
CIS1007-N,4,P
CIS1007-N,4,P
CIS1001-N,3,P
CIS1007-N,3,P
CIS1007-N,3,P
CIS1018-N,3,P
CIS1018-N,3,P
CIS1007-N,3,P
CIS1018-N,2,P
CIS1007-N,2,P
CIS1018-N,2,P
CIS1007-N,2,P
CIS1007-N,2,P
CIS1001-N,2,P
CIS1018-N,9,P
CIS1007-N,8,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1007-N,9,P
CIS1018-N,8,P
CIS1007-N,8,P
CIS1018-N,13,P
CIS1018-N,13,P
CIS1018-N,12,P
CIS1018-N,11,P
CIS1018-N,12,P
CIS1018-N,11,P
CIS1018-N,12,P
CIS1001-N,7,P
CIS1001-N,8,P
CIS1001-N,9,P
CIS1018-N,9,P
CIS1007-N,9,P
CIS1007-N,9,P
CIS1007-N,10,P
CIS1018-N,8,P
CIS1018-N,9,P
CIS1018-N,8,P
CIS1018-N,10,P
CIS1018-N,10,P
CIS1018-N,11,P
CIS1007-N,10,P
CIS1007-N,12,P
CIS1001-N,11,P
CIS1001-N,12,P
COM3037-N,7,P
COM3041-N,5,P
COM3037-N,2,P
COM3037-N,6,P
COM3041-N,4,P
COM3041-N,2,P
COM3037-N,3,P
COM3037-N,3,P
COM3041-N,3,P
COM3037-N,9,P
COM3041-N,8,P
COM3041-N,7,P
COM3037-N,12,P
COM3037-N,10,P
COM3041-N,11,P
COM3037-N,9,P
COM3037-N,9,P
COM3041-N,12,P
COM3041-N,13,P
COM3037-N,13,P
GAV4018-N,6,P
GAV4018-N,6,P
GAV4028-N,3,P
GAV4028-N,2,P
GAV4018-N,4,P
GAV4028-N,4,P
GAV4018-N,7,P
GAV4017-N,6,P
GAV4017-N,6,P
GAV4028-N,6,P
GAV4028-N,6,P
GAV4017-N,4,P
GAV4018-N,5,P
GAV4018-N,5,P
GAV4028-N,5,P
GAV4028-N,4,P
GAV4028-N,4,P
GAV4028-N,3,P
GAV4017-N,5,P
GAV4028-N,3,P
GAV4018-N,4,P
GAV4018-N,4,P
GAV4017-N,3,P
GAV4018-N,3,P
GAV4017-N,2,P
GAV4028-N,2,P
GAV4028-N,2,P
GAV4018-N,3,P
GAV4018-N,2,P
GAV4018-N,2,P
GAV4028-N,8,P
GAV4018-N,9,P
GAV4018-N,9,P
GAV4017-N,7,P
GAV4017-N,8,P
GAV4028-N,7,P
GAV4028-N,7,P
GAV4018-N,7,P
GAV4017-N,8,P
GAV4017-N,9,P
GAV4018-N,8,P
GAV4018-N,8,P
GAV4028-N,8,P
GAV4028-N,12,P
GAV4017-N,12,P
GAV4018-N,11,P
GAV4017-N,13,P
GAV4018-N,2,P
GAV4018-N,12,P
GAV4018-N,12,P
GAV4018-N,10,P
GAV4018-N,10,P
GAV4017-N,11,P
GAV4028-N,10,P
GAV4028-N,11,P
GAV4018-N,11,P
GAV2017-N,4,P
GAV2017-N,4,P
GAV2017-N,3,P
GAV2017-N,3,P
GAV2029-N,5,P
GAV2025-N,5,P
GAV2025-N,2,P
GAV2025-N,4,P
GAV2029-N,2,P
GAV2029-N,3,P
GAV2029-N,4,P
GAV2029-N,2,P
GAV2029-N,9,P
GAV2017-N,8,P
GAV2017-N,9,P
GAV2029-N,8,P
GAV2029-N,9,P
GAV2025-N,11,P
GAV2029-N,11,P
GAV2017-N,9,P
GAV2025-N,9,P
CIS1018-N,6,P
CIS1010-N,7,P
CIS1010-N,7,P
CIS1018-N,5,P
CIS1013-N,6,P
CIS1010-N,7,P
CIS1010-N,6,P
CIS1018-N,6,P
CIS1010-N,4,P
CIS1010-N,5,P
CIS1010-N,6,P
CIS1010-N,6,P
CIS1018-N,6,P
CIS1013-N,5,P
CIS1010-N,4,P
CIS1013-N,5,P
CIS1018-N,5,P
CIS1018-N,3,P
CIS1018-N,5,P
CIS1010-N,5,P
CIS1013-N,5,P
CIS1018-N,4,P
CIS1013-N,4,P
CIS1018-N,4,P
CIS1013-N,4,P
CIS1013-N,3,P
CIS1010-N,4,P
CIS1018-N,3,P
CIS1018-N,3,P
CIS1018-N,2,P
CIS1010-N,3,P
CIS1010-N,3,P
CIS1013-N,3,P
CIS1013-N,3,P
CIS1010-N,2,P
CIS1010-N,2,P
CIS1013-N,2,P
CIS1010-N,3,P
CIS1018-N,2,P
CIS1010-N,2,P
CIS1013-N,2,P
CIS1013-N,9,P
CIS1018-N,9,P
CIS1010-N,8,P
CIS1013-N,8,P
CIS1010-N,8,P
CIS1013-N,7,P
CIS1013-N,7,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1013-N,9,P
CIS1018-N,8,P
CIS1013-N,6,P
CIS1013-N,7,P
CIS1018-N,8,P
CIS1010-N,8,P
CIS1018-N,12,P
CIS1013-N,13,P
CIS1013-N,12,P
CIS1010-N,12,P
CIS1010-N,12,P
CIS1018-N,10,P
CIS1010-N,13,P
CIS1010-N,13,P
CIS1018-N,12,P
CIS1010-N,9,P
CIS1010-N,9,P
CIS1010-N,10,P
CIS1013-N,10,P
CIS1018-N,8,P
CIS1018-N,9,P
CIS1010-N,9,P
CIS1018-N,10,P
CIS1013-N,8,P
CIS1010-N,11,P
CIS1010-N,10,P
CIS1013-N,11,P
CIS1018-N,11,P
CIS1010-N,11,P
CIS1010-N,11,P
CIS4023-N,6,P
CIS4040-N,4,P
CIS4037-N,6,P
CIS4040-N,5,P
CIS4040-N,5,P
CIS4037-N,7,P
CIS4037-N,6,P
CIS4023-N,4,P
CIS4040-N,3,P
CIS4040-N,3,P
CIS4040-N,4,P
CIS4037-N,5,P
CIS4037-N,5,P
CIS4023-N,5,P
CIS4021-N,2,P
CIS4040-N,2,P
CIS4037-N,2,P
CIS4040-N,2,P
CIS4037-N,3,P
CIS4037-N,3,P
CIS4023-N,3,P
CIS4037-N,4,P
CIS4037-N,4,P
CIS4037-N,8,P
CIS4040-N,9,P
CIS4037-N,9,P
CIS4040-N,7,P
CIS4023-N,7,P
CIS4040-N,6,P
CIS4040-N,6,P
CIS4040-N,7,P
CIS4037-N,7,P
CIS4037-N,8,P
CIS4023-N,8,P
CIS4040-N,8,P
CIS4040-N,8,P
CIS4037-N,9,P
CIS4037-N,12,P
CIS4037-N,12,P
CIS4037-N,13,P
CIS4023-N,13,P
CIS4023-N,12,P
CIS4037-N,13,P
CIS4040-N,10,P
CIS4040-N,10,P
CIS4040-N,11,P
CIS4023-N,10,P
CIS4037-N,11,P
CIS4037-N,11,P
CIS4037-N,10,P
CIS4040-N,9,P
CIS4023-N,9,P
CIS4037-N,10,P
CIS4040-N,11,P
CIS4040-N,12,P
CIS4040-N,12,P
CIS4040-N,13,P
CIS4040-N,13,P
MED3047-N,6,P
MED3030-N,6,P
MED3030-N,6,P
MED3055-N,6,P
MED3047-N,6,P
MED3055-N,6,P
MED3030-N,7,P
MED3047-N,7,P
MED3030-N,7,P
MED3047-N,7,P
MED3055-N,4,P
MED3047-N,5,P
MED3030-N,5,P
MED3047-N,5,P
MED3055-N,4,P
MED3047-N,4,P
MED3047-N,4,P
MED3055-N,3,P
MED3055-N,3,P
MED3030-N,3,P
MED3030-N,3,P
MED3047-N,3,P
MED3047-N,2,P
MED3030-N,2,P
MED3030-N,2,P
MED3047-N,2,P
MED3047-N,3,P
MED3055-N,2,P
MED3055-N,2,P
MED3047-N,8,P
MED3030-N,8,P
MED3047-N,8,P
MED3030-N,9,P
MED3055-N,8,P
MED3055-N,8,P
MED3055-N,13,P
MED3055-N,13,P
MED3055-N,12,P
MED3055-N,12,P
MED3047-N,12,P
MED3030-N,12,P
MED3030-N,12,P
MED3047-N,10,P
MED3047-N,10,P
MED3030-N,10,P
MED3055-N,10,P
MED3055-N,10,P
MED3047-N,11,P
MED3047-N,11,P
MED3055-N,11,P
COM3037-N,7,P
COM3037-N,6,P
MUL3055-N,6,P
COM3037-N,4,P
COM3037-N,5,P
MUL3055-N,5,P
MUL3055-N,4,P
COM3037-N,2,P
COM3037-N,3,P
MUL3055-N,8,P
MUL3055-N,13,P
COM3037-N,6,P
COM3037-N,6,P
COM3037-N,6,P
COM3040-N,6,P
COM3037-N,5,P
COM3037-N,5,P
COM3037-N,3,P
COM3037-N,2,P
COM3037-N,2,P
COM3037-N,7,P
COM3040-N,6,P
COM3037-N,4,P
COM3040-N,4,P
COM3040-N,4,P
COM3040-N,5,P
COM3037-N,5,P
COM3037-N,4,P
COM3037-N,4,P
COM3040-N,3,P
COM3037-N,3,P
COM3037-N,3,P
COM3040-N,3,P
MUL3051-N,2,P
COM3040-N,2,P
COM3040-N,2,P
COM3040-N,5,P
COM3040-N,7,P
COM3037-N,9,P
COM3040-N,8,P
COM3040-N,8,P
COM3037-N,10,P
COM3037-N,10,P
COM3037-N,10,P
COM3037-N,11,P
COM3037-N,11,P
COM3037-N,11,P
COM3037-N,12,P
COM3040-N,12,P
COM3040-N,11,P
COM3040-N,10,P
COM3040-N,11,P
COM3040-N,13,P
COM3040-N,13,P
COM3040-N,12,P
COM3037-N,9,P
COM3040-N,9,P
COM3040-N,9,P
COM3037-N,9,P
COM3037-N,7,P
COM3040-N,10,P
COM3037-N,13,P
COM3037-N,12,P
COM3037-N,12,P
GAV3020-N,7,P
COM3047-N,4,P
COM3047-N,5,P
COM3047-N,4,P
COM3047-N,2,P
COM3047-N,2,P
COM3047-N,3,P
GAV3020-N,6,P
GAV3020-N,3,P
COM3047-N,6,P
GAV3020-N,6,P
COM3050-N,7,P
COM3050-N,7,P
COM3050-N,6,P
COM3050-N,6,P
COM3051-N,4,P
COM3047-N,3,P
GAV3020-N,5,P
COM3047-N,5,P
COM3050-N,5,P
COM3050-N,5,P
GAV3020-N,5,P
GAV3020-N,5,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3020-N,3,P
GAV3020-N,2,P
COM3050-N,2,P
COM3050-N,3,P
COM3050-N,3,P
COM3050-N,3,P
GAV3020-N,9,P
GAV3020-N,8,P
COM3050-N,8,P
COM3050-N,8,P
COM3050-N,4,P
COM3050-N,4,P
GAV3020-N,7,P
GAV3020-N,8,P
GAV3020-N,13,P
GAV3020-N,10,P
GAV3020-N,11,P
GAV3020-N,12,P
GAV3020-N,10,P
GAV3020-N,11,P
GAV3020-N,13,P
COM3050-N,11,P
COM3047-N,11,P
COM3050-N,12,P
COM3050-N,12,P
COM3050-N,10,P
COM3047-N,10,P
COM3047-N,13,P
COM3050-N,13,P
COM3050-N,13,P
GAV2022-N,6,P
GAV2008-N,2,P
GAV2008-N,5,P
GAV2022-N,5,P
GAV2024-N,5,P
GAV2008-N,5,P
GAV2022-N,3,P
GAV2008-N,2,P
GAV2024-N,2,P
GAV2008-N,2,P
GAV2024-N,2,P
GAV2022-N,8,P
GAV2008-N,11,P
GAV2022-N,9,P
GAV2022-N,10,P
GAV2022-N,11,P
GAV4037-N,5,P
GAV4038-N,6,P
GAV4038-N,4,P
GAV4037-N,3,P
GAV4038-N,6,P
GAV4037-N,4,P
GAV4038-N,7,P
GAV4037-N,6,P
GAV4037-N,6,P
GAV4037-N,4,P
GAV4037-N,3,P
GAV4038-N,3,P
GAV4017-N,4,P
GAV4038-N,4,P
GAV4018-N,2,P
GAV4018-N,2,P
GAV4037-N,3,P
GAV4017-N,3,P
GAV4017-N,2,P
GAV4038-N,3,P
GAV4037-N,8,P
GAV4017-N,8,P
GAV4038-N,9,P
GAV4037-N,8,P
GAV4037-N,7,P
GAV4037-N,12,P
GAV4037-N,12,P
GAV4017-N,12,P
GAV4017-N,11,P
GAV4037-N,9,P
GAV4037-N,10,P
GAV4037-N,6,P
GAV4017-N,6,P
GAV4038-N,7,P
GAV4037-N,5,P
GAV4038-N,6,P
GAV4037-N,2,P
GAV4037-N,2,P
GAV4037-N,3,P
GAV4037-N,5,P
GAV4038-N,5,P
GAV4038-N,3,P
GAV4038-N,3,P
GAV4017-N,2,P
GAV4037-N,3,P
GAV4038-N,2,P
GAV4038-N,2,P
GAV4037-N,2,P
GAV4038-N,7,P
GAV4017-N,8,P
GAV4037-N,8,P
GAV4038-N,11,P
GAV4037-N,11,P
GAV4037-N,9,P
GAV4037-N,11,P
COM4090-N,6,P
COM4090-N,6,P
COM4088-N,7,P
COM4088-N,6,P
COM4088-N,2,P
COM4088-N,2,P
COM4088-N,3,P
COM4088-N,3,P
COM4088-N,4,P
COM4088-N,4,P
COM4088-N,5,P
COM4083-N,2,P
COM4083-N,2,P
COM4083-N,3,P
COM4083-N,3,P
COM4083-N,4,P
COM4083-N,4,P
COM4083-N,5,P
COM4083-N,5,P
COM4090-N,2,P
COM4090-N,2,P
COM4090-N,3,P
COM4090-N,3,P
COM4090-N,4,P
COM4090-N,4,P
COM4090-N,5,P
COM4090-N,5,P
COM4088-N,5,P
COM4083-N,6,P
COM4088-N,7,P
COM4083-N,7,P
COM4083-N,8,P
COM4083-N,9,P
COM4083-N,10,P
COM4083-N,11,P
COM4083-N,12,P
COM4083-N,13,P
COM4083-N,13,P
COM4083-N,6,P
COM4083-N,7,P
COM4083-N,8,P
COM4083-N,9,P
COM4083-N,10,P
COM4083-N,11,P
COM4083-N,12,P
GAV4037-N,3,P
GAV4038-N,5,P
GAV4037-N,3,P
GAV4038-N,3,P
GAV4038-N,3,P
GAV4017-N,3,P
GAV4037-N,3,P
GAV4038-N,8,P
GAV4038-N,9,P
GAV4038-N,9,P
COM3038-N,6,P
COM3036-N,7,P
COM3038-N,7,P
COM3038-N,7,P
COM3036-N,7,P
COM3036-N,6,P
COM3036-N,6,P
COM3038-N,6,P
COM3036-N,6,P
COM3036-N,4,P
COM3038-N,4,P
COM3038-N,4,P
COM3040-N,4,P
COM3040-N,4,P
COM3036-N,5,P
COM3040-N,3,P
COM3040-N,5,P
COM3038-N,5,P
COM3038-N,5,P
COM3036-N,5,P
COM3036-N,4,P
COM3036-N,5,P
COM3036-N,4,P
COM3040-N,3,P
COM3038-N,2,P
COM3036-N,2,P
COM3036-N,2,P
COM3040-N,2,P
COM3040-N,2,P
COM3036-N,2,P
COM3036-N,3,P
COM3038-N,3,P
COM3038-N,2,P
COM3040-N,5,P
COM3038-N,8,P
COM3036-N,9,P
COM3038-N,9,P
COM3038-N,8,P
COM3036-N,8,P
COM3036-N,8,P
COM3040-N,7,P
COM3036-N,7,P
COM3040-N,12,P
COM3036-N,10,P
COM3036-N,11,P
COM3036-N,11,P
COM3036-N,12,P
COM3036-N,11,P
COM3036-N,12,P
COM3040-N,11,P
COM3040-N,11,P
COM3040-N,10,P
COM3038-N,12,P
COM3038-N,12,P
COM3038-N,11,P
COM3038-N,11,P
COM3038-N,10,P
COM3038-N,9,P
COM3038-N,13,P
COM3040-N,12,P
COM3040-N,13,P
COM3040-N,13,P
COM3036-N,9,P
COM3040-N,9,P
COM3040-N,9,P
COM3036-N,10,P
COM3036-N,9,P
COM3036-N,8,P
COM3038-N,10,P
COM3040-N,10,P
COM3036-N,12,P
COM3036-N,13,P
COM3036-N,13,P
COM3036-N,13,P
GAV4003-N,3,P
GAV4020-N,2,P
GAV4003-N,3,P
GAV4017-N,2,P
GAV4017-N,8,P
GAV4003-N,7,P
GAV4017-N,8,P
GAV4003-N,8,P
GAV4003-N,12,P
GAV4003-N,11,P
GAV4003-N,11,P
CIS4023-N,6,P
CIS4021-N,6,P
CIS4023-N,5,P
CIS4022-N,4,P
CIS4021-N,5,P
CIS4021-N,2,P
CIS4021-N,3,P
CIS4022-N,2,P
CIS4023-N,3,P
CIS4022-N,3,P
CIS4023-N,2,P
CIS4021-N,4,P
CIS4023-N,8,P
CIS4021-N,9,P
CIS4022-N,8,P
CIS4021-N,8,P
CIS4021-N,12,P
CIS4022-N,12,P
CIS4023-N,11,P
CIS4021-N,13,P
CIS4021-N,11,P
CIS4022-N,11,P
GAV3020-N,6,P
GAV3009-N,3,P
GAV3009-N,4,P
GAV3009-N,4,P
GAV3020-N,3,P
GAV3009-N,2,P
GAV3009-N,7,P
GAV3020-N,7,P
GAV3009-N,7,P
GAV3020-N,6,P
VIS3105-N,6,P
VIS3105-N,5,P
GAV3009-N,5,P
GAV3009-N,3,P
GAV3020-N,5,P
GAV3009-N,5,P
GAV3020-N,5,P
GAV3009-N,5,P
VIS3105-N,4,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3020-N,2,P
GAV3020-N,3,P
GAV3009-N,2,P
VIS3105-N,3,P
VIS3105-N,3,P
GAV3009-N,8,P
GAV3009-N,8,P
VIS3105-N,8,P
GAV3020-N,8,P
GAV3020-N,9,P
GAV3009-N,9,P
GAV3020-N,7,P
GAV3020-N,8,P
GAV3009-N,13,P
GAV3020-N,13,P
GAV3020-N,10,P
GAV3020-N,12,P
GAV3009-N,12,P
VIS3105-N,7,P
GAV3009-N,11,P
GAV3020-N,10,P
GAV3009-N,10,P
GAV3020-N,9,P
GAV3009-N,9,P
GAV3020-N,11,P
GAV3009-N,10,P
GAV3009-N,11,P
GAV3020-N,13,P
GAV3020-N,12,P
GAV3009-N,12,P
GAV3009-N,13,P
VIS3105-N,12,P
VIS3105-N,13,P
VIS3105-N,11,P
VIS3105-N,10,P
GAV4028-N,6,P
GAV4017-N,6,P
GAV4018-N,7,P
GAV4028-N,6,P
GAV4017-N,6,P
GAV4028-N,2,P
GAV4028-N,4,P
GAV4028-N,3,P
GAV4018-N,4,P
GAV4018-N,6,P
GAV4018-N,6,P
GAV4017-N,5,P
GAV4028-N,5,P
GAV4028-N,5,P
GAV4018-N,5,P
GAV4018-N,5,P
GAV4018-N,5,P
GAV4017-N,4,P
GAV4028-N,3,P
GAV4017-N,5,P
GAV4028-N,4,P
GAV4028-N,4,P
GAV4018-N,3,P
GAV4028-N,2,P
GAV4017-N,2,P
GAV4028-N,2,P
GAV4018-N,3,P
GAV4017-N,3,P
GAV4018-N,2,P
GAV4018-N,4,P
GAV4018-N,4,P
GAV4018-N,9,P
GAV4028-N,8,P
GAV4028-N,8,P
GAV4018-N,9,P
GAV4017-N,8,P
GAV4018-N,8,P
GAV4018-N,8,P
GAV4017-N,8,P
GAV4017-N,7,P
GAV4017-N,7,P
GAV4028-N,7,P
GAV4028-N,7,P
GAV4018-N,7,P
GAV4018-N,12,P
GAV4018-N,12,P
GAV4018-N,2,P
GAV4028-N,12,P
GAV4028-N,12,P
GAV4017-N,12,P
GAV4018-N,11,P
GAV4017-N,13,P
GAV4028-N,11,P
GAV4018-N,11,P
GAV4028-N,11,P
GAV4017-N,10,P
GAV4028-N,9,P
GAV4028-N,9,P
GAV4028-N,10,P
GAV4017-N,11,P
GAV4028-N,10,P
GAV4018-N,10,P
GAV4018-N,10,P
COM3038-N,7,P
COM3065-N,6,P
COM3065-N,6,P
MUL3055-N,3,P
COM3038-N,5,P
COM3065-N,5,P
COM3065-N,5,P
COM3038-N,4,P
MUL3055-N,4,P
COM3065-N,4,P
COM3038-N,3,P
COM3038-N,2,P
COM3065-N,3,P
COM3065-N,3,P
COM3065-N,4,P
COM3065-N,2,P
COM3065-N,2,P
COM3038-N,8,P
MUL3055-N,8,P
COM3038-N,10,P
COM3038-N,10,P
DES4032-N,7,P
DES4032-N,7,P
DES4032-N,9,P
DES4032-N,9,P
DES4032-N,3,P
DES4032-N,3,P
GAV2004-N,6,P
GAV2016-N,7,P
GAV2016-N,7,P
GAV2016-N,6,P
GAV2005-N,7,P
GAV2016-N,6,P
GAV2005-N,6,P
GAV2005-N,4,P
GAV2016-N,3,P
GAV2016-N,4,P
GAV2004-N,4,P
GAV2004-N,4,P
GAV2016-N,5,P
GAV2016-N,5,P
GAV2016-N,3,P
GAV2016-N,4,P
GAV2016-N,9,P
GAV2005-N,8,P
GAV2016-N,8,P
GAV2016-N,8,P
GAV2016-N,12,P
GAV2005-N,10,P
GAV2005-N,10,P
GAV2016-N,10,P
GAV2004-N,9,P
GAV2004-N,8,P
GAV2005-N,11,P
GAV2004-N,2,P
GAV2016-N,12,P
GAV2016-N,13,P
GAV3009-N,4,P
GAV3009-N,4,P
GAV3009-N,3,P
GAV3020-N,3,P
GAV3020-N,7,P
GAV3012-N,6,P
GAV3009-N,6,P
GAV3012-N,7,P
GAV3020-N,5,P
GAV3009-N,3,P
GAV3009-N,3,P
GAV3020-N,5,P
GAV3009-N,5,P
GAV3012-N,5,P
GAV3009-N,5,P
GAV3020-N,4,P
GAV3020-N,4,P
GAV3020-N,3,P
GAV3012-N,3,P
GAV3009-N,2,P
GAV3012-N,2,P
GAV3020-N,8,P
GAV3012-N,8,P
GAV3020-N,12,P
GAV3020-N,10,P
GAV3009-N,9,P
GAV3012-N,10,P
GAV3012-N,12,P
DES4032-N,11,P
DES4032-N,11,P
DES4032-N,12,P
DES4032-N,12,P
DES4032-N,13,P
DES4032-N,13,P
DES4032-N,3,P
DES4032-N,4,P
DES4032-N,5,P
DES4032-N,6,P
DES4032-N,7,P
DES4032-N,8,P
DES4032-N,9,P
DES4032-N,10,P
DES4032-N,2,P
DES4032-N,3,P
DES4032-N,4,P
DES4032-N,5,P
DES4032-N,6,P
DES4032-N,7,P
DES4032-N,8,P
DES4032-N,9,P
DES4032-N,10,P
DES4032-N,2,P
DES4032-N,11,P
DES4032-N,11,P
DES4032-N,12,P
DES4032-N,12,P
DES4032-N,13,P
DES4032-N,13,P
DES4032-N,2,P
DES4032-N,10,P
DES4032-N,9,P
DES4032-N,8,P
DES4032-N,7,P
DES4032-N,6,P
DES4032-N,5,P
DES4032-N,4,P
DES4032-N,3,P
DES4032-N,2,P
DES4032-N,3,P
DES4032-N,4,P
DES4032-N,5,P
DES4032-N,6,P
DES4032-N,7,P
DES4032-N,8,P
DES4032-N,9,P
DES4032-N,10,P
CIS4019-N,6,P
CIS4012-N,6,P
CIS4020-N,5,P
CIS4020-N,2,P
CIS4020-N,3,P
CIS4019-N,3,P
CIS4020-N,4,P
CIS4019-N,9,P
